Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Datolite_298.00_1.01_,2.9997170052454374,9.664,7.608,9.635999999999996,90.0,90.4,90.0,2.8528049704976217,9.827148211448412,7.736438699575636,9.798675513815752,90.0,90.40000000000772,90.0
0_Uranopolycrase_298.00_1.01_,6.842322246247579,14.51,5.558,10.346,90.0,90.0,90.0,6.764507805903218,14.565438890970466,5.579235655135371,10.38552934293446,90.0,90.0,90.0
0_Ferrostalderite_298.00_1.01_,4.528569168994714,19.7572,9.8786,10.8489,90.0,90.0,90.0,4.394029740773729,19.956896142880005,9.978448071440004,10.958555390667186,90.0,90.0,90.0
0_Vergasovaite_298.00_1.01_,4.500110795591511,7.421,6.754,13.624,90.0,90.0,90.0,4.262132280933265,7.556677803286908,6.877483072820322,13.873086968330531,90.0,90.0,90.0
0_Eckermannite_298.00_1.01_,3.29634841765369,9.8087,17.8448,5.2905,90.0,103.66,90.0,2.576876227870628,10.64896765078755,19.373484552975683,5.743713576364992,90.0,103.65999999998908,90.0
0_Ernstburkeite_110.00_1.01_,1.3639169945578355,9.2715,9.271499999999998,21.1298,90.0,90.0,120.0,1.3317375985106148,9.345619161173683,9.345619161173762,21.298717980021262,90.0,90.0,120.0
0_Tondiite_298.00_1.01_,3.4114022645811746,6.8345,6.834499999999999,14.0022,90.0,90.0,120.0,3.259056357719325,6.9394033847470125,6.939403384747083,14.217121087702754,90.0,90.0,120.0
0_Phosphammite_298.00_1.01_,1.6086960480138797,11.043,6.7,8.031,90.0,113.42,90.0,1.5452517152100398,11.192207991540142,6.790527351563752,8.139511217971378,90.0,113.41999999999908,90.0
0_Mcalpineite_298.00_1.01_,6.3392217011765535,9.53928,9.53928,9.53928,90.0,90.0,90.0,6.0309980789824245,9.699108642295656,9.699108642295656,9.699108642295656,90.0,90.0,90.0
0_Mammothite_298.00_1.01_,8.357119846144998,18.959,7.3398,11.363,90.0,112.42799999999998,90.0,6.2556218406176365,20.885809791840934,8.085746437583904,12.517825658773678,90.0,112.4280000000044,90.0
0_Magnesite_298.00_1.01_,3.0094379872792185,9.266,4.633,15.016,90.0,90.0,120.0,2.8665630593563893,9.417474745102272,4.70873737255115,15.261472131713257,90.0,90.0,120.0
0_Panguite_298.00_1.01_,4.068140386892396,9.781,9.778,9.815,90.0,90.0,90.0,4.412360436582313,9.519760897763554,9.51684102426462,9.552852797418408,90.0,90.0,90.0
0_Parasibirksite_295.00_1.01_,2.597511935749926,6.6994,10.8538,7.1068,90.0,93.048,90.0,2.332429077669817,6.944266184790953,11.250511436320298,7.366556844205838,90.0,93.04800000000655,90.0
0_Liebauite_298.00_1.01_,3.6234371574703657,10.16,10.001,19.972999999999995,90.0,91.56,90.0,3.453900978647351,10.323616369062483,10.162055837302594,20.29464465937852,90.0,91.55999999999788,90.0
0_Rouaite_298.00_1.01_,3.3836191182153112,11.21,12.174,6.929,90.0,94.48,90.0,3.1621280948044825,11.46596049391552,12.451971726398725,7.087211441778951,90.0,94.479999999994,90.0
0_Rinmanite_298.00_1.01_,5.529133097795764,5.9889,11.977799999999998,9.353,90.0,90.0,120.0,5.208153255064263,6.109502826357093,12.21900565271422,9.541348149896889,90.0,90.0,119.99999999999996
0_Benavidesite_298.00_1.01_,5.612658303335865,4.0216,19.178,15.837,90.0,91.89,90.0,5.278541379739722,4.104795782915218,19.5747397863409,16.164623735336388,90.0,91.8900000000099,90.0
0_Berlinite_298.00_1.01_,2.6183990152784555,9.8916,9.8916,10.9526,90.0,90.0,120.0,2.3588349058248093,10.242343298340009,10.24234329834002,11.340964981337615,90.0,90.0,120.0
0_Scainiite_298.00_1.01_,5.561721373449823,51.996,8.148,24.311,90.0,104.09000000000002,90.0,5.097530697827874,53.529975333696775,8.388380625797437,25.02821813865504,90.0,104.09000000001076,90.0
0_Brucite_298.00_4000.00_,2.575747061620209,6.2764,6.276399999999999,9.426,90.0,90.0,120.0,0.9219110643690986,8.868926623168448,8.868926623168427,13.319498813011634,90.0,90.0,120.0
0_Reedmergnerite_298.00_1.01_,2.780244542694653,7.833,12.36,6.803,93.308,116.352,92.055,2.64098658564305,7.968366118040727,12.573599542829406,6.920566156138235,93.3080000000063,116.35200000000354,92.05499999999402
0_Hydroxylborite_298.00_1.01_,2.74387696012878,9.06,9.06,9.18,90.0,90.0,120.0,2.808210500359368,8.990346161497934,8.990346161497918,9.109423594100576,90.0,90.0,120.0
0_Hydroromarchite_298.00_1.01_,4.879015063697437,15.8536,7.9268,9.1025,90.0,90.0,90.0,3.7778926038306455,17.270741614824846,8.635370807412423,9.916165763545129,90.0,90.0,90.0
0_Heidornite_298.00_1.01_,2.698119545367636,10.21,7.84,18.79,90.0,93.5,90.0,2.5934685842589205,10.34557110285954,7.944101610814652,19.039498631021612,90.0,93.5,90.0
0_Orthopinakiolite_298.00_1.01_,4.278932010108657,18.357,12.591,6.068,90.0,90.0,90.0,3.4378176812785624,19.747047143659767,13.54442831540136,6.52748717479588,90.0,90.0,90.0
0_Michalskiite_298.00_1.01_,4.061756512049661,10.2356,17.3689,4.9406,90.0,90.0,90.0,3.6933566125883774,10.5652669841356,17.92831545984143,5.099726255600107,90.0,90.0,90.0
0_Mushistonite_298.00_1.01_,3.963444180584745,15.172,7.586,8.103,90.0,90.0,90.0,3.695451773557584,15.53515074501167,7.767575372505835,8.296950071633873,90.0,90.0,90.0
0_Abhurite_298.00_1.01_,4.418416635466169,10.018,10.018,44.03,90.0,90.0,120.0,3.604281991968977,10.723776638893147,10.723776638893105,47.1319510291945,90.0,90.0,120.0
0_Cuboargyrite_298.00_1.01_,5.673728272166372,11.294,11.294,11.294,90.0,90.0,90.0,4.166128301951559,12.526341355775036,12.526341355775036,12.526341355775036,90.0,90.0,90.0
0_Yegorovite_298.00_1.01_,1.9818694356263231,9.8744,12.3981,14.8973,90.0,104.675,90.0,1.8781094764722364,10.053107661081691,12.622481780448078,15.166912496904375,90.0,104.67499999999278,90.0
0_Wilhelmkleinite_298.00_1.01_,4.363449905313494,13.262,7.611,7.377,90.0,91.8,90.0,4.115463544407351,13.523265596094946,7.760939108119293,7.522329234081725,90.0,91.7999999999922,90.0
0_Ciprianiite_298.00_1.01_,4.65479448898932,19.059,4.729,10.291,90.0,111.33,90.0,4.354436918012287,19.4879956991125,4.835444234277998,10.522638319931088,90.0,111.3300000000017,90.0
0_Clinohedrite_298.00_1.01_,3.389716147237188,10.18,15.829,5.386,90.0,103.26,90.0,3.204883606711344,10.372089532811762,16.127682241147106,5.487630080915941,90.0,103.2600000000064,90.0
0_Fluorotaramite_298.00_1.01_,3.4854218710058165,9.722,17.862,5.318999999999999,90.0,104.33,90.0,2.8067906665147118,10.450278761992063,19.200049295073303,5.717448337280033,90.0,104.33000000000465,90.0
0_Kaliborite_298.00_1.01_,2.0926755490529234,18.572,8.466,14.688999999999998,90.0,100.02,90.0,2.0219772953692563,18.78605829127361,8.563577939582414,14.85830337284733,90.0,100.02000000000672,90.0
0_Kamchatkite_298.00_1.01_,3.5851396183984767,9.741,12.858,7.001,90.0,90.0,90.0,3.359618877680306,9.95435301835232,13.139623355915676,7.1543399529293215,90.0,90.0,90.0
0_Sophiite_298.00_1.01_,3.6492897928692303,10.251,15.223,7.666,90.0,90.0,90.0,3.347438442339048,10.550602439575322,15.667917367832928,7.890051536609539,90.0,90.0,90.0
0_Arsenoflorencite-(La)_298.00_1.01_,4.224779029353271,7.0316,7.031599999999999,16.5151,90.0,90.0,120.0,4.004543183122274,7.1582296179546105,7.158229617954635,16.812514642966473,90.0,90.0,120.0
0_Taramellite_298.00_1.01_,4.1745850057288605,12.15,13.946,7.129,90.0,90.0,90.0,3.992540886613054,12.331957196432535,14.154853914522675,7.235763197807998,90.0,90.0,90.0
0_Arrojadite_298.00_1.01_,4.013459439567052,24.692,10.031,16.453,90.0,105.78,90.0,3.0054494164276218,27.196276676480213,11.048349722249135,18.121672612916147,90.0,105.78000000001384,90.0
0_Shakhdaraite-(Y)_298.00_1.01_,7.641287075608304,9.93,5.6625,10.4216,90.0,92.38,90.0,5.40356670884384,11.147269858226,6.3566380233842,11.699132684238608,90.0,92.38000000000385,90.0
0_Stannite_298.00_1.01_,4.470011297067311,10.898,10.898,10.757,90.0,90.0,90.0,4.404148597992602,10.952064182060754,10.952064182060754,10.81036469135879,90.0,90.0,90.0
0_Kupletskite-(Cs)_298.00_1.01_,3.9574442245350863,5.385,11.935,11.7793,113.117,94.614,103.07500000000002,4.048254060183612,5.345240901293113,11.846880251983896,11.69232983260946,113.11699999999998,94.61400000000002,103.07500000000005
0_Krivovichevite_298.00_1.01_,5.125019243726479,7.742,7.741999999999999,32.082,90.0,90.0,120.0,5.827695010335789,7.418004118933672,7.418004118933682,30.739396556914414,90.0,90.0,120.0
0_Allargentum_298.00_1.01_,9.94529689294492,8.856,8.856,14.319,90.0,90.0,120.0,9.753678388726094,8.913628902790125,8.913628902790148,14.412178439369088,90.0,90.0,120.0
0_Ahlfeldite_298.00_1.01_,3.468071942701568,12.9362,8.7816,7.5668,90.0,98.927,90.0,3.3466642331273797,13.090824978703244,8.886565500918346,7.657245129856658,90.0,98.92700000001076,90.0
0_Stottite_298.00_1.01_,3.452696776036103,7.594,7.594,14.976,90.0,90.0,90.0,2.854894578548582,8.09595798792477,8.09595798792477,15.965902926937472,90.0,90.0,90.0
0_Srebrodolskite_298.00_1.01_,4.026754221510492,10.8536,14.7631,5.5969,90.0,90.0,90.0,3.837701478953591,11.028994845612813,15.001672606809445,5.687346249300655,90.0,90.0,90.0
0_Syngenite_298.00_1.01_,2.574539836287624,9.77,7.15,12.5,90.0,104.0,90.0,2.394027920397888,10.009787054199512,7.32548387282772,12.806789987461038,90.0,104.0,90.0
0_Osumilite-(Mg)_298.00_1.01_,2.588131572195255,10.0959,10.0959,14.3282,90.0,90.0,120.0,2.515730920345478,10.19184651438052,10.191846514380511,14.464368231395698,90.0,90.0,120.0
0_Olivine_298.00_1.01_,4.736166811407598,9.558,10.277,5.995,90.0,90.0,90.0,4.508226120193243,9.716465703108495,10.44738627650609,6.094393376243542,90.0,90.0,90.0
0_Natromarkeyite_298.00_1.01_,2.7441166932617285,17.882,18.303,10.2249,90.0,90.0,90.0,2.4041201086675907,18.689224011429857,19.12922867023823,10.686469443824484,90.0,90.0,90.0
0_Natalyite_298.00_1.01_,3.4858698646069475,9.6631,8.8263,10.5418,90.0,106.601,90.0,3.3185515058726547,9.822866732672027,8.972231338036783,10.71609488906064,90.0,106.60100000001088,90.0
0_Actinolite_298.00_1.01_,3.1368078209474035,9.834,18.078,5.283,90.0,104.63,90.0,2.8584976715802397,10.143399342730868,18.64677377647817,5.449214839093633,90.0,104.63000000000392,90.0
0_Graeserite_298.00_1.01_,8.437203947526898,5.0275,14.2668,7.1663,90.0,105.123,90.0,6.631436799958052,5.736613445126021,16.279088353838663,8.177084620946115,90.0,105.12300000000003,90.0
0_Clerite_298.00_1.01_,4.508131325945767,11.459,14.351,7.646,90.0,90.0,90.0,4.297879474606243,11.643002378437489,14.581440538699384,7.768775301992536,90.0,90.0,90.0
0_Carnallite_298.00_1.01_,1.6003007379328436,16.119,22.472,9.551,90.0,90.0,90.0,1.5041537104345972,16.45567145824236,22.941364167108414,9.75048812566985,90.0,90.0,90.0
0_Damiaoite_298.00_1.01_,11.002091060153813,12.706,12.706,12.706,90.0,90.0,90.0,10.163761365158992,13.046210466560623,13.046210466560623,13.046210466560623,90.0,90.0,90.0
0_Chrisstanleyite_298.00_1.01_,9.62744773822052,11.352,10.342,12.682,90.0,114.99599999999998,90.0,7.870379655963786,12.14112695955698,11.060917460865143,13.563581051894184,90.0,114.99600000000058,90.0
0_Penkvilksite_298.00_1.01_,2.6198537935265307,16.3721,8.7492,7.402,90.0,90.0,90.0,2.5244561376189547,16.57582652365031,8.858070829076286,7.494106921412649,90.0,90.0,90.0
0_Phase-A_298.00_1.01_,2.9195466942050983,15.7206,7.8603,9.573,90.0,90.0,120.0,2.5554384907330987,16.4354426861515,8.217721343075732,10.008300754075997,90.0,90.0,120.0
0_Polydymite_298.00_1.01_,4.779799704051466,9.457,9.457,9.457,90.0,90.0,90.0,4.760209573447469,9.46995745932918,9.46995745932918,9.46995745932918,90.0,90.0,90.0
0_Loseyite_298.00_1.01_,3.4206746683684672,16.408,5.54,15.15,90.0,95.48000000000002,90.0,3.225922894310348,16.731849592115502,5.649344633125202,15.449020070730562,90.0,95.47999999999384,90.0
0_Poyarkovite_298.00_1.01_,9.643446279548854,19.009,9.018,16.848,90.0,110.82,90.0,7.959428175186306,20.267500587728847,9.615041312017436,17.963430475146275,90.0,110.82000000000193,90.0
0_Lithiowodginite_298.00_1.01_,8.157444396721653,9.4536,11.4977,10.155,90.0,90.51,90.0,7.825920284773009,9.585282729454567,11.657855762720155,10.29645279233437,90.0,90.51000000000602,90.0
0_Fassaite_298.00_1.01_,3.5622644068086013,9.8,8.85,10.72,90.0,105.62,90.0,3.3622840980201807,9.990592811073542,9.022116977347116,10.928485197419343,90.0,105.61999999999604,90.0
0_Vurroite_298.00_1.01_,7.526053754504414,8.371,45.502,27.273,90.0,98.83,90.0,7.1195888477694185,8.528613177294638,46.358733340492215,27.786509041256323,90.0,98.82999999999994,90.0
0_Tetrawickmanite_298.00_1.01_,3.853309153143186,7.8655,7.8655,7.7938,90.0,90.0,90.0,2.8833714360444604,8.665359611087476,8.665359611087476,8.586368283884502,90.0,90.0,90.0
0_Topaz-OH_1673.15_140000.00_,6.488302031695044,9.44636,8.9148,5.54552,90.0,90.0,90.0,3.2217288860378788,11.930918696817768,11.259549074817242,7.004089220776753,90.0,90.0,90.0
0_Ferri-clinoholmquistite_298.00_1.01_,3.104788491980249,9.466,17.97,5.288,90.0,101.84,90.0,2.885148939622878,9.70040293744642,18.414984236838407,5.418944721446895,90.0,101.84000000001116,90.0
0_Horvathite-(Y)_298.00_1.01_,3.4673424411896314,6.959,9.17,12.602,90.0,90.0,90.0,3.296772235596785,7.077027967134013,9.325527584224693,12.815735945081652,90.0,90.0,90.0
0_Hilgardite_298.00_1.01_,2.693429663686617,11.438,11.318,6.3180000000000005,90.0,90.06,90.0,2.5756566933483844,11.609782348965544,11.487980121139232,6.412887295048366,90.0,90.05999999999788,90.0
0_Jadarite_298.00_1.01_,2.453065932467158,6.762,13.8016,7.687800000000001,90.0,124.08899999999998,90.0,2.328427005777321,6.880621383974505,14.043712524853884,7.822662093421914,90.0,124.0889999999979,90.0
0_Carmichaelite_298.00_1.01_,4.946803956315808,7.706,4.5583,20.187000000000005,90.0,92.334,90.0,4.088744041065163,8.211550036171607,4.857346032945908,21.511362649908417,90.0,92.33399999998946,90.0
0_Borax_298.00_1.01_,1.7104176369050914,11.885,10.654,12.206,90.0,106.623,90.0,1.6373837257540154,12.059297315349566,10.810244307760575,12.38500488272251,90.0,106.62300000001004,90.0
0_Pyrochlore_298.00_1.01_,4.473182413993355,10.42,10.42,10.42,90.0,90.0,90.0,4.27367751917109,10.579708437738606,10.579708437738606,10.579708437738606,90.0,90.0,90.0
0_Botryogen_298.00_1.01_,2.1033913862381475,10.4983,17.8372,7.1154,90.0,100.125,90.0,1.9776520789412844,10.716389454257412,18.20774620400241,7.263213808218792,90.0,100.125,90.0
0_Calcybeborosilite-(Y)_298.00_1.01_,3.4472412541113573,9.846,7.6,9.532,90.0,90.11,90.0,3.280995138929327,10.009595041608986,7.726276895818315,9.690377811965948,90.0,90.10999999999017,90.0
0_Rakovanite_298.00_1.01_,2.401890017477026,12.0248,17.121,18.14,90.0,106.242,90.0,1.914502343916529,12.975990159330143,18.47531164908287,19.574916962464847,90.0,106.24200000001156,90.0
0_Huanzalaite_298.00_1.00_,6.849306475443691,9.392,11.366,9.89,90.0,90.83,90.0,6.498507927875028,9.558060074612138,11.56696239438269,10.064865219113466,90.0,90.83000000000388,90.0
0_Holmium_298.00_1.01_,8.800890787896575,10.7319,10.731899999999998,16.8474,90.0,90.0,120.0,8.721092140854344,10.764535746969647,10.764535746969658,16.89863300473318,90.0,90.0,120.0
0_Ingodite_298.00_1.01_,6.66055122720796,12.7431,8.4954,23.075,90.0,90.0,120.0,6.908244983222268,12.58901273020129,8.392675153467499,22.79598125647551,90.0,90.0,119.99999999999996
0_Sarcolite_298.00_1.01_,3.868568802195688,12.343,12.343,15.463,90.0,90.0,90.0,1.3155052308631678,19.9471147027359,19.9471147027359,24.989243672397723,90.0,90.0,90.0
0_Bismite_298.00_1.01_,9.37433329516514,11.6972,8.1661,15.0194,90.0,113.0,90.0,8.921465731634697,11.891935876898147,8.302049855036929,15.269444115641647,90.0,113.0,90.0
0_Barium_5.00_1.01_,3.648589574383653,15.0,15.0,15.0,90.0,90.0,90.0,4.005467489617893,14.541204446290427,14.541204446290427,14.541204446290427,90.0,90.0,90.0
0_Carbon_298.00_1.01_,5.560476102517487,9.4803,9.4803,6.8853,90.0,90.0,120.0,1.5242568818718505,14.649756523909558,14.64975652390956,10.639744374553109,90.0,90.0,120.0
0_Rubicline_298.00_1.01_,2.9442409926800304,8.82,12.992,7.161,90.0,116.4,90.0,2.8056462858503184,8.962933797104045,13.202543751924855,7.277048630505971,90.0,116.4000000000112,90.0
0_Manganvesuvianite_298.00_1.01_,3.4604774559057936,15.575,15.575,11.824,90.0,90.0,90.0,3.2873343956083665,15.84381492523873,15.84381492523873,12.028074971173336,90.0,90.0,90.0
0_Margaritasite_298.00_1.01_,5.506706386916915,10.51,8.45,14.64,90.0,106.08,90.0,5.163561009070755,10.737929360024214,8.633254337983253,14.95749627314502,90.0,106.08000000000384,90.0
0_Parisite-(Ce)_298.00_1.01_,3.386399759188929,7.12,7.119999999999999,84.1,90.0,90.0,120.0,3.3847730321112106,7.122232912573396,7.122232912573415,84.12637471171743,90.0,90.0,120.0
0_Paganoite_298.00_1.01_,6.759879218451641,13.4254,6.8293,10.469,107.625,95.409,111.158,6.410784074189372,13.664875329382026,6.951117515079595,10.655740597919008,107.625,95.40899999999688,111.15800000000084
0_Potassic-fluoro-pargasite_298.00_1.01_,3.671386893258783,9.9104,17.9739,5.3205,90.0,105.53400000000002,90.0,1.9422982876478931,13.560080001217605,24.5931064269742,7.279868183572637,90.0,105.53400000000003,90.0
0_Dingdaohengite-(Ce)_298.00_1.01_,5.015188890911758,13.4656,5.7356,11.0977,90.0,100.636,90.0,4.881934011399225,13.587044719646943,5.787328726087755,11.197788898023598,90.0,100.63599999999866,90.0
0_Violarite_298.00_1.01_,4.72306501161839,9.465,9.465,9.465,90.0,90.0,90.0,4.797273825753944,9.4159449245603,9.4159449245603,9.4159449245603,90.0,90.0,90.0
0_Uedaite-(Ce)_298.00_1.01_,4.274944285957697,8.865,11.434,10.06,90.0,114.52,90.0,4.206844626230439,8.912590926943704,11.495382364204922,10.114006173159114,90.0,114.5200000000082,90.0
0_Diegogattaite_298.00_1.01_,3.146755337965699,12.2439,15.7514,10.6008,90.0,125.623,90.0,2.940570506524894,12.523718533307024,16.11137791925231,10.843067603286572,90.0,125.62300000001174,90.0
0_Tschermakite_298.00_1.01_,3.3290583389216164,9.8059,17.9721,5.3012,90.0,105.063,90.0,2.713775842949216,10.49799980545391,19.24056968800394,5.675358362686968,90.0,105.06300000000896,90.0
0_Wairauite_298.00_1.01_,8.172929699391744,8.571000000000002,8.571000000000002,8.571000000000002,90.0,90.0,90.0,8.222327587228436,8.553802598626481,8.553802598626481,8.553802598626481,90.0,90.0,90.0
0_Shomiokite-(Y)_298.00_1.01_,2.4735113538017703,10.042,17.349,5.948,90.0,90.0,90.0,2.0732946207000618,10.65223845339074,18.403274738884228,6.309451734790636,90.0,90.0,90.0
0_Antlerite_298.00_1.01_,3.9454462436317206,8.244,6.043,11.987,90.0,90.0,90.0,3.626251394332545,8.479265469683877,6.215453812869921,12.329082385383431,90.0,90.0,90.0
0_Alumoakermanite_298.00_1.01_,3.013964378333825,15.5322,7.7661,10.0594,90.0,90.0,90.0,2.9012689671382086,15.73078557968734,7.865392789843669,10.188013575688457,90.0,90.0,90.0
0_Axinite-(Fe)_298.00_1.01_,3.335406773530164,7.1437,9.1898,8.9529,91.857,98.188,77.35899999999998,3.1855757923492605,7.254013328998738,9.331709295019817,9.091151074820145,91.8570000000057,98.1880000000093,77.35899999999704
0_Smithite_298.00_1.01_,4.926368060032238,17.23,7.78,15.19,90.0,101.20000000000002,90.0,4.539951790786783,17.706000280563646,7.994932221868083,15.60964273138499,90.0,101.20000000000816,90.0
0_Sylvite_298.15_0.00_,1.991727658256996,12.5758,12.5758,12.5758,90.0,90.0,90.0,1.832363841378052,12.930589207032364,12.930589207032364,12.930589207032364,90.0,90.0,90.0
0_Andyrobertsite_298.00_1.01_,3.8965803327373023,9.8102,10.0424,9.9788,90.0,101.686,90.0,3.6204399584590328,10.053647958522742,10.291610187220249,10.226431902357383,90.0,101.6859999999906,90.0
0_Kettnerite_298.00_1.01_,5.839179135320008,7.5952,7.5952,13.569,90.0,90.0,90.0,5.37948560979188,7.806218329218888,7.806218329218888,13.945989112751464,90.0,90.0,90.0
0_Leadhillite_298.15_1.01_,6.528213524624963,9.104,20.792,11.577,90.0,90.5,90.0,5.539401628712462,9.61749066956288,21.96472605465213,12.229974679429787,90.0,90.5,90.0
0_Jamborite_298.00_1.01_,2.385838765436656,6.14,9.21,23.2,90.0,90.0,120.0,3.0871948514678733,5.6352915474230185,8.452937321134447,21.292958289936905,90.0,90.0,120.0
0_Kolicite_298.00_1.01_,4.173580027041253,18.59,8.789,12.04,90.0,90.0,90.0,4.4877609298464005,18.145704478353736,8.578945490061983,11.75224754811082,90.0,90.0,90.0
0_Coloradoite_298.00_1.01_,8.199817007947145,12.86,12.86,12.86,90.0,90.0,90.0,7.386646496630621,13.315752601192568,13.315752601192568,13.315752601192568,90.0,90.0,90.0
0_Wernerbaurite_298.00_1.01_,2.350358404960707,9.7212,10.2598,10.5928,89.999,77.08300000000001,69.887,2.140346212227132,10.03023197618945,10.58595379472772,10.929539694418256,89.99900000000733,77.08299999999879,69.88699999999298
