Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Glaucodot_298.00_1.01_,6.152034418066888,14.158,11.2924,6.6392,90.0,90.0,90.0,6.023158442984123,14.258300647587754,11.372399649161034,6.68623461360808,90.0,90.0,90.0
0_Chlorargyrite_298.00_1.01_,5.816322175802733,10.94,10.94,10.94,90.0,90.0,90.0,4.9931339543651,11.511910708945967,11.511910708945967,11.511910708945967,90.0,90.0,90.0
0_Kraisslite_298.00_1.01_,4.11408722182879,8.1821,14.1946,43.9103,90.0,90.0,90.0,3.915126273711591,8.318440445392383,14.431128285668184,44.64198866908483,90.0,90.0,90.0
0_Cupropolybasite_298.00_1.01_,11.007841066845153,7.3277,14.655399999999998,11.7752,90.0,90.0,120.0,6.886652928297445,8.569482121733932,17.138964243467647,13.770673728433191,90.0,90.0,120.0
0_Kyzylkumite_298.00_1.01_,4.176743466393865,8.4787,9.1248,10.033,90.0,93.174,90.0,3.967743332502802,8.62505799490754,9.282310872177703,10.20618807870406,90.0,93.17399999999913,90.0
0_Celadonite_298.00_1.01_,2.794344836050522,10.454,9.052,10.153,90.0,100.53,90.0,2.758612063075953,10.498959090481703,9.090929566389963,10.196664592085526,90.0,100.53000000001312,90.0
0_Sewardite_298.00_1.01_,4.130766343221179,16.461,7.434,12.131,90.0,90.0,90.0,3.922041161141349,16.748144753602382,7.563678275820407,12.342612478339792,90.0,90.0,90.0
0_Tantalaeschynite-(Eu)_298.00_1.01_,8.57624107168013,11.02,7.64,11.22,90.0,90.0,90.0,8.334041963347273,11.125757516792914,7.713320093312116,11.32767689096336,90.0,90.0,90.0
0_Stannoidite_298.00_1.01_,4.624484196772145,10.767,5.411,16.118,90.0,90.0,90.0,4.501773039779236,10.863976404147545,5.459735889555291,16.263171884652138,90.0,90.0,90.0
0_Stetindite-(Ce)_298.00_1.01_,5.109169398088762,13.9492,6.9746,12.411,90.0,90.0,90.0,4.906752808983568,14.138448636958085,7.0692243184790415,12.579379895140004,90.0,90.0,90.0
0_Tienshanite_298.00_1.01_,3.430723606725341,16.785,16.784999999999997,10.454,90.0,90.0,120.0,3.2014289576134987,17.17667810388055,17.176678103880665,10.697944170269084,90.0,90.0,119.99999999999996
0_Timroseite_298.00_1.01_,9.355188931290844,5.2,9.6225,11.534,90.0,90.0,90.0,6.73025710881545,5.804708008893562,10.741500541457553,12.87528887972664,90.0,90.0,90.0
0_Becquerelite_298.00_1.01_,5.0622892355054,13.8378,12.3781,14.9238,90.0,90.0,90.0,5.026229604029629,13.871067839003452,12.40785853372425,14.959678721742014,90.0,90.0,90.0
0_Phosphovanadylite-Ba_298.00_1.01_,1.8057842374162207,15.47,15.47,15.47,90.0,90.0,90.0,1.936510525712587,15.114521759700551,15.114521759700551,15.114521759700551,90.0,90.0,90.0
0_Pirquitasite_298.00_1.01_,4.836651672926881,11.5514,11.5514,10.8696,90.0,90.0,90.0,4.577468622140741,11.765476108205602,11.765476108205602,11.07104066223589,90.0,90.0,90.0
0_Magnesiotaaffeite-2N2S_298.00_1.01_,3.581161119644497,5.6867,5.686699999999999,18.337,90.0,90.0,120.0,3.450595493757046,5.75754400538149,5.757544005381466,18.565439433534447,90.0,90.0,120.0
0_Mackayite_298.00_1.01_,5.143563915597044,11.8,11.8,15.1,90.0,90.0,90.0,4.88889731162533,12.00180814944442,12.00180814944442,15.35824602174675,90.0,90.0,90.0
0_Britholite-(La)_298.00_1.01_,5.640110249023412,9.678,9.682,14.3262,90.0,90.0,120.04000000000002,5.335834667850223,9.858598131430456,9.862672774179442,14.593536738013944,90.0,90.0,120.03999999999752
0_Bushmakinite_298.00_1.01_,6.070209060869331,7.759,11.564,8.775000000000002,90.0,111.96999999999998,90.0,5.747175221010653,7.9018369175863485,11.7768838916058,8.936540656246988,90.0,111.9699999999854,90.0
0_Lime_298.00_1.01_,3.336606458950905,9.63,9.63,9.63,90.0,90.0,90.0,3.2419486059186924,9.722838193278776,9.722838193278776,9.722838193278776,90.0,90.0,90.0
0_Melonite_298.00_1.01_,7.787484460333979,11.505,11.505,10.51,90.0,90.0,120.0,7.364709338031585,11.721122369518064,11.721122369518069,10.70743121283221,90.0,90.0,120.0
0_Alluaudite_298.00_1.01_,3.59228027483583,12.004,12.533,6.404,90.0,114.4,90.0,3.4251367741476684,12.19620765272623,12.73367798330703,6.506540637125831,90.0,114.40000000001098,90.0
0_Agaite_298.00_1.01_,6.979684046863397,10.6522,9.163,9.6011,90.0,90.0,90.0,6.755690141446209,10.768765083727068,9.263269039465095,9.706163087941526,90.0,90.0,90.0
0_Protomangano-ferro-anthophylli_298.00_1.01_,3.593788930596399,9.425,18.303,5.345,90.0,90.0,90.0,3.471857338995851,9.534098788784162,18.51486579640498,5.406870878095659,90.0,90.0,90.0
0_Scrutinyite_298.00_1.01_,9.817683679960838,9.894,11.902,10.994,90.0,90.0,90.0,9.15995670725196,10.12539120819131,12.180352350908962,11.25111693378364,90.0,90.0,90.0
0_Reinerite_298.00_1.01_,4.282218827314302,12.184,14.407,7.811,90.0,90.0,90.0,4.075410251986581,12.386764122387811,14.6467589224591,7.940989376228646,90.0,90.0,90.0
0_Defernite_298.00_1.01_,2.5653727523341847,17.82,22.76,3.629,90.0,90.0,90.0,2.2793443954314485,18.53789757643864,23.67691070930083,3.775198109141205,90.0,90.0,90.0
0_Euclase_298.00_1.01_,3.0878093748711737,4.78,14.322,9.267,90.0,100.31,90.0,2.97871000382463,4.837668041610724,14.494786964842966,9.378801201172884,90.0,100.30999999999788,90.0
0_Henryite_298.00_1.01_,5.587868163957362,12.1987,12.1987,12.1987,90.0,90.0,90.0,7.840447307884842,10.90111063582837,10.90111063582837,10.90111063582837,90.0,90.0,90.0
0_Ehimeite_298.00_1.01_,3.0480951936200613,9.9176,18.0057,5.2865,90.0,105.39499999999998,90.0,2.871107735669316,10.117388673231648,18.368422323304777,5.392995807558129,90.0,105.3950000000073,90.0
0_Hastingsite_298.00_1.01_,3.742736806369216,9.967,18.269,5.347,90.0,104.97,90.0,3.189851621355794,10.512976435752762,19.26974681496629,5.639900170760537,90.0,104.96999999998629,90.0
0_Ferrihydrite_298.00_1.01_,5.9847689135348805,8.865,8.865,9.37,90.0,90.0,120.0,5.504223166412973,9.11648251447398,9.116482514473953,9.635808365552222,90.0,90.0,120.0
0_Schlegelite_298.00_1.01_,7.34365004336179,5.299,16.133,23.948,90.0,90.0,90.0,6.97341672558461,5.391205955348962,16.413724415483017,24.364710363973398,90.0,90.0,90.0
0_Aikinite_298.00_1.01_,7.256185284789653,11.608,12.0837,11.275,90.0,90.0,90.0,6.849616285130372,11.833397706828436,12.318334585631048,11.493931697492252,90.0,90.0,90.0
0_Roedderite_298.00_1.01_,2.7962426505316587,10.139,10.139,14.269,90.0,90.0,120.0,2.64131148930675,10.333677973552804,10.33367797355267,14.542977710289488,90.0,90.0,120.0
0_Ronneburgite_298.00_1.01_,2.850792163401545,16.366,9.247,8.651000000000002,90.0,109.74,90.0,2.6707917778650327,16.72590590863385,9.450351456503576,8.841244776707276,90.0,109.7399999999934,90.0
0_Seifertite_298.00_1.01_,4.294763241774156,8.194,10.0924,8.9892,90.0,90.0,90.0,4.142966813605031,8.292951780694796,10.214277099278137,9.097754716502614,90.0,90.0,90.0
0_Hydrodresserite_298.00_1.01_,2.818194975449372,9.7545,10.4069,5.6322,95.695,92.273,115.643,2.6512756014074754,9.95523392137301,10.621059397850823,5.748102772254516,95.695000000006,92.2729999999905,115.64299999999832
0_Dussertite_298.00_1.01_,4.066630545476817,7.41,7.409999999999999,17.484,90.0,90.0,120.0,3.163452093715338,8.06205859525438,8.062058595254422,19.022541495199597,90.0,90.0,119.99999999999996
0_Ferronigerite-6N6S_298.00_1.01_,4.425106307466288,18.826,18.826,18.826,17.508,17.508,17.508,4.214788150477052,19.13409941243737,19.134099412437536,19.134099412437536,17.5080000000013,17.50800000000095,17.508000000001235
0_Davyne_298.00_1.01_,2.681802038901193,12.854,12.854,5.357,90.0,90.0,120.0,2.3045223553665046,13.521792923165194,13.521792923165195,5.635307662159336,90.0,90.0,120.0
0_IMA2008-065_298.00_1.01_,4.396764820181848,12.6916,12.691599999999998,5.3333,90.0,90.0,120.0,2.225989420820437,15.947111237953989,15.947111237954031,6.701340127752172,90.0,90.0,120.0
0_Ferro-ferri-fluoro-leakeite_298.00_1.01_,3.6880625474423896,9.792,17.934,5.313,90.0,103.87,90.0,2.9940342657627337,10.498743439185311,19.2283971444394,5.696468943258956,90.0,103.86999999999608,90.0
0_Vasilyevite_298.00_1.01_,9.616687824732807,9.344,10.653,18.265,93.262,90.548,115.422,8.534648331210084,9.7236296636929,11.085811944276474,19.007073609519537,93.2619999999917,90.54800000000648,115.42200000001
0_Usovite_298.00_1.01_,4.258310965653392,13.565,5.2,14.577,90.0,91.5,90.0,3.980014216846579,13.874175821561746,5.318519297613067,14.909241500250856,90.0,91.5,90.0
0_Magnesiohogbomite-2N2S_298.00_1.01_,4.187818335718161,5.734,5.734,18.389,90.0,90.0,119.99999999999996,3.999334083207053,5.822709275182157,5.822709275182206,18.673491604696,90.0,90.0,120.0
0_Beusite-(Ca)_298.00_1.01_,3.603088182725981,8.799,11.724,6.169999999999999,90.0,99.23,90.0,3.41853808940008,8.954625178854538,11.931358744958787,6.279126872773428,90.0,99.2299999999934,90.0
0_Mangani-dellaventuraite_298.00_1.01_,3.213333582162337,9.808,17.84,5.2848,90.0,104.653,90.0,2.748797007043276,10.333746325693737,18.796292256359845,5.568085499798812,90.0,104.65299999999492,90.0
0_Matioliite_120.00_1.01_,2.928780584480059,25.075,5.047,13.437,90.0,110.97,90.0,2.8364413166771887,25.344226296456497,5.1011888382139725,13.581270937008217,90.0,110.9699999999855,90.0
0_Bayldonite_298.00_1.01_,5.82652178430838,10.147,5.892,14.081,90.0,106.05,90.0,5.483153731395606,10.354626805991112,6.01256146061883,14.369123884415217,90.0,106.04999999999347,90.0
0_Cafarsite_298.00_1.01_,4.224299173392057,15.9507,15.9507,15.9507,90.0,90.0,90.0,3.749393540993737,16.598020102519737,16.598020102519737,16.598020102519737,90.0,90.0,90.0
0_Paralammerite_298.00_1.01_,5.03360673463326,6.327,8.642,11.313,90.0,92.04,90.0,4.735956703231417,6.456939989319677,8.81948401891896,11.545339355013995,90.0,92.03999999999223,90.0
0_Parageorgbokiite_298.00_1.01_,4.691528922559194,10.7964,8.0543,11.1277,90.0,99.258,90.0,4.284553426840201,11.128289331439593,8.301895146735381,11.469773738788884,90.0,99.25799999998752,90.0
0_Zvyagintsevite_298.00_1.01_,13.307113457550551,12.105,12.105,8.07,90.0,90.0,90.0,12.405941573350322,12.391312465891543,12.391312465891543,8.26087497726096,90.0,90.0,90.0
0_Whitlockite_298.00_1.01_,3.442872097936862,10.33,10.329999999999998,37.103,90.0,90.0,120.0,3.000474612693357,10.815070352451578,10.815070352451608,38.8452618864482,90.0,90.0,120.0
0_Baotite_298.00_1.01_,4.299006220228321,19.99,19.99,5.908,90.0,90.0,90.0,4.12737721504594,20.263372594397392,20.263372594397392,5.988794661715784,90.0,90.0,90.0
0_Niter_298.00_1.01_,2.109721125488791,10.974,10.973999999999998,9.156,90.0,90.0,120.0,1.9456528148244516,11.2745281188753,11.274528118875232,9.406741339203757,90.0,90.0,120.0
0_Nierite_298.00_1.01_,3.170918487957452,7.765,7.764999999999999,11.255,90.0,90.0,120.0,3.09387785069561,7.8289317459562335,7.828931745956258,11.347666040017645,90.0,90.0,120.0
0_Montmorillonite_298.00_1.01_,1.8961267145462188,10.36,8.98,15.0,90.0,90.0,90.0,1.756961365574332,10.627127202398334,9.211544621383847,15.386767184939698,90.0,90.0,90.0
0_Strontiohurlbutite_298.00_1.01_,3.247318101972036,7.997,8.979,8.42,90.0,90.18,90.0,3.115728662633729,8.108055020847708,9.10369213857583,8.536929257913876,90.0,90.17999999999404,90.0
0_Sverigeite_298.00_1.01_,3.813035493045737,10.815,13.273,6.818,90.0,90.0,90.0,3.627625827393196,10.996237902959072,13.49542909717781,6.932256127820239,90.0,90.0,90.0
0_Siderazot_298.00_1.01_,7.324504009663289,9.336,9.336,8.724,90.0,90.0,120.0,7.70708132405529,9.178939176473715,9.17893917647366,8.577234937398842,90.0,90.0,120.0
0_Chalcopyrite_300.00_1.01_,4.179470644053778,10.58,10.58,10.4217,90.0,90.0,90.0,4.365833777381992,10.428696947264552,10.428696947264552,10.272660772713364,90.0,90.0,90.0
0_Larsenite_298.00_1.01_,6.124025354508862,8.2441,18.96259,5.06,90.0,90.0,90.0,5.787859339428052,8.400797906056866,19.32301723237428,5.156176830054065,90.0,90.0,90.0
0_Klockmannite_298.00_1.01_,6.129088113869744,11.814,7.876,17.25,90.0,90.0,120.0,5.829007125060276,12.013386064271176,8.00892404284746,17.541129982112473,90.0,90.0,120.0
0_Kochkarite_298.00_1.01_,7.49184568925924,13.5,9.0,17.6,90.0,90.0,120.0,6.618745464090648,14.071388671688553,9.38092578112562,18.3449215275345,90.0,90.0,120.0
0_Chalcothallite_298.00_1.01_,7.300052168245851,7.654,3.827,34.28,90.0,90.0,90.0,6.83599149921733,7.823576452500109,3.9117882262500543,35.03948272690171,90.0,90.0,90.0
0_Grandidierite_298.00_1.01_,2.9368516472470803,10.325,10.9575,5.76,90.0,90.0,90.0,2.823992824068212,10.460764344278376,11.10158114309255,5.835738752837174,90.0,90.0,90.0
0_Khinite-4O_298.00_1.01_,6.274302340766064,5.7491,10.0176,24.022,90.0,90.0,90.0,6.142674054503788,5.7898852174890125,10.088666774750532,24.192416672961315,90.0,90.0,90.0
0_Fukuchilite_298.00_1.01_,4.867599163797616,11.17,11.17,11.17,90.0,90.0,90.0,4.229379607182799,11.705920493287588,11.705920493287588,11.705920493287588,90.0,90.0,90.0
0_Gebhardite_298.00_1.01_,6.073143173629702,6.724,11.2,34.19,90.0,85.2,90.0,5.455491603388373,6.96911018294849,11.608273951371704,35.43632914262496,90.0,85.2000000000075,90.0
0_Sylvite_298.15_0.00_,1.991727658256996,12.5758,12.5758,12.5758,90.0,90.0,90.0,1.847769108212758,12.894487969048413,12.894487969048413,12.894487969048413,90.0,90.0,90.0
0_Smithite_298.00_1.01_,4.926368060032238,17.23,7.78,15.19,90.0,101.20000000000002,90.0,4.444911657858512,17.831628020922228,8.05165792238964,15.720396380603889,90.0,101.20000000000816,90.0
0_Acetamide_298.00_1.01_,1.1292718645034716,11.526,11.526,13.589,90.0,90.0,120.0,1.081124889378493,11.694848180865955,11.69484818086596,13.788069749244125,90.0,90.0,119.99999999999996
0_Shomiokite-(Y)_298.00_1.01_,2.4735113538017703,10.042,17.349,5.948,90.0,90.0,90.0,2.132485230562637,10.553094786896752,18.2319897886746,6.250727722810314,90.0,90.0,90.0
0_Florensovite_298.00_1.01_,3.937472955661218,9.993,9.993,9.993,90.0,90.0,90.0,4.064049594815237,9.888167301587698,9.888167301587698,9.888167301587698,90.0,90.0,90.0
0_Kolicite_298.00_1.01_,4.173580027041253,18.59,8.789,12.04,90.0,90.0,90.0,4.467689882250768,18.172841449559364,8.591775336211834,11.769823079757742,90.0,90.0,90.0
0_Grunerite_298.00_1.01_,3.6121874289046825,9.5642,18.393,5.3388,90.0,101.892,90.0,3.498385813307089,9.66682925376939,18.59036725126836,5.396088331488634,90.0,101.8919999999953,90.0
0_Franklinite_300.00_1.01_,5.323164285979481,8.4418,8.4418,8.4418,90.0,90.0,90.0,5.163760520592411,8.52792929867247,8.52792929867247,8.52792929867247,90.0,90.0,90.0
0_Jamborite_298.00_1.01_,2.385838765436656,6.14,9.21,23.2,90.0,90.0,120.0,3.061204005422194,5.650940512949666,8.476410769424556,21.35208793166656,90.0,90.0,120.0
0_Corkite_298.00_1.01_,4.3089689238977975,7.28,7.28,16.821,90.0,90.0,120.0,4.056297416433504,7.42817263875473,7.428172638754768,17.163364279738243,90.0,90.0,120.0
0_Gagarinite-(Eu)_298.00_1.01_,5.534585234531985,12.0806,6.0403,7.1798,90.0,90.0,120.0,1.7049456018921998,17.916819185864732,8.958409592932368,10.648409713977031,90.0,90.0,120.0
0_Leadhillite_298.15_1.01_,6.528213524624963,9.104,20.792,11.577,90.0,90.5,90.0,5.251558996978717,9.791730429273672,22.3626602686137,12.451544725362549,90.0,90.5,90.0
0_Cohenite_298.00_1.01_,7.6765375561090305,10.18,6.748,9.046,90.0,90.0,90.0,7.827501435283745,10.114177602901034,6.704368414968217,8.987509881713335,90.0,90.0,90.0
0_Kettnerite_298.00_1.01_,5.839179135320008,7.5952,7.5952,13.569,90.0,90.0,90.0,5.338947520703198,7.82658819020808,7.82658819020808,13.98238033928455,90.0,90.0,90.0
0_Yttrialite-(Y)_298.00_1.01_,4.083734758799995,15.0,8.06,10.04,90.0,112.0,90.0,3.8532794007958935,15.293310117471275,8.217605303121191,10.236322238627414,90.0,112.0,90.0
0_Wernerbaurite_298.00_1.01_,2.350358404960707,9.7212,10.2598,10.5928,89.999,77.08300000000001,69.887,2.053282354547924,10.171179067132988,10.734710014501596,11.083124061055043,89.99900000000733,77.08299999999879,69.88699999999298
0_Niobokupletskite_298.00_1.01_,3.647030193353512,5.4303,11.924,11.747000000000002,112.927,94.75,103.175,3.394548427605565,5.561784422210541,12.212717059911352,12.031431340387396,112.92700000001253,94.75,103.174999999992
0_Baricite_298.00_1.01_,2.1459173500528768,10.034,13.407,9.314,90.0,105.09,90.0,2.135531120824588,10.052225763622616,13.431352482847096,9.330917955190458,90.0,105.0900000000103,90.0
0_BC-8_298.00_1.01_,4.033346948752743,8.586,8.586,4.293,90.0,90.0,90.0,3.5184631952811047,8.987002702049553,8.987002702049553,4.4935013510247765,90.0,90.0,90.0
0_Molybdenum_298.00_1.01_,8.852665935630336,12.48,12.48,8.32,90.0,90.0,90.0,9.742207959599597,12.088001278689692,12.088001278689692,8.058667519126539,90.0,90.0,90.0
0_Moncheite_298.00_1.01_,10.323557526126136,12.03,12.029999999999998,10.402,90.0,90.0,120.0,9.5664288673694,12.339431629755753,12.339431629755731,10.669556759161893,90.0,90.0,120.0
0_Antigorite-T_298.00_1.01_,2.5637258693381515,35.02,9.23,7.889999999999999,112.94,90.0,90.0,2.4256240508739664,35.67306269814478,9.402123606621323,8.037134914002321,112.93999999999691,90.0,90.0
0_Ferri-fluoro-katophorite_298.00_1.01_,3.1391178274153764,9.887,18.023,5.291999999999999,90.0,104.65999999999998,90.0,2.9337009029374466,10.11266763740647,18.43436925548443,5.412788220608399,90.0,104.65999999998952,90.0
0_Ingodite_298.00_1.01_,6.66055122720796,12.7431,8.4954,23.075,90.0,90.0,120.0,6.860496301251464,12.618128918259623,8.412085945506492,22.848704380318612,90.0,90.0,120.0
0_Diamond_298.00_1.01_,3.516297649289122,7.13358,7.13358,7.13358,90.0,90.0,90.0,3.374505796118167,7.23226104301906,7.23226104301906,7.23226104301906,90.0,90.0,90.0
0_Holmium_298.00_1.01_,8.800890787896575,10.7319,10.731899999999998,16.8474,90.0,90.0,120.0,8.714801585398822,10.767126225282096,10.767126225282103,16.902699649439214,90.0,90.0,120.0
0_Diopside-subsilisic_298.00_1.01_,3.236031421968392,9.7844,8.9132,10.5978,90.0,105.883,90.0,3.1318581400815595,9.891717222346028,9.01096172950968,10.714038753421566,90.0,105.88299999998831,90.0
0_Huanzalaite_298.00_1.00_,6.849306475443691,9.392,11.366,9.89,90.0,90.83,90.0,6.5026259843688425,9.556043160744416,11.564521567826178,10.062741360707346,90.0,90.83000000000388,90.0
0_Anilite_298.00_1.01_,5.588951167723328,7.89,15.68,11.01,90.0,90.0,90.0,5.468721609541935,7.947432538402074,15.794137161234785,11.090143504157917,90.0,90.0,90.0
0_Rubicline_298.00_1.01_,2.9442409926800304,8.82,12.992,7.161,90.0,116.4,90.0,2.892350345680747,8.872553720179205,13.069412464009815,7.203668615669259,90.0,116.4000000000112,90.0
0_Sarcolite_298.00_1.01_,3.868568802195688,12.343,12.343,15.463,90.0,90.0,90.0,2.304638606954473,14.691958942165323,14.691958942165323,18.40571669146108,90.0,90.0,90.0
0_Potassic-fluoro-pargasite_298.00_1.01_,3.671386893258783,9.9104,17.9739,5.3205,90.0,105.53400000000002,90.0,2.685693561555187,11.00423681546597,19.95772643864068,5.907737525900757,90.0,105.53399999999571,90.0
0_Paganoite_298.00_1.01_,6.759879218451641,13.4254,6.8293,10.469,107.625,95.409,111.158,6.358711000391221,13.702079879220468,6.97004291262539,10.684752354161434,107.625,95.40899999999688,111.15800000000084
0_Parisite-(Ce)_298.00_1.01_,3.386399759188929,7.12,7.119999999999999,84.1,90.0,90.0,120.0,3.5545453344305664,7.00643206231901,7.006432062319049,82.75855848890849,90.0,90.0,119.99999999999996
0_Caledonite_298.00_1.01_,5.69198367057728,20.085,7.141,6.563,90.0,90.0,90.0,5.249140838799428,20.635087063278554,7.336577382069776,6.742747144450864,90.0,90.0,90.0
0_Carlinite_298.00_1.01_,8.498812837411515,12.15,12.15,18.19,90.0,90.0,120.0,7.308349653400916,12.777811541197051,12.77781154119707,19.12990880118338,90.0,90.0,120.0
0_Bariomicrolite_298.00_1.01_,8.375116438502046,10.589,10.589,10.589,90.0,90.0,90.0,7.250568707387012,11.110475304496587,11.110475304496587,11.110475304496587,90.0,90.0,90.0
0_Margaritasite_298.00_1.01_,5.506706386916915,10.51,8.45,14.64,90.0,106.08,90.0,5.2057311656343455,10.708833567115326,8.609861431220283,14.916967024031418,90.0,106.08000000000384,90.0
0_Manganvesuvianite_298.00_1.01_,3.4604774559057936,15.575,15.575,11.824,90.0,90.0,90.0,3.2632291362234995,15.882784278198551,15.882784278198551,12.057659152835985,90.0,90.0,90.0
0_Bismutotantalite_298.00_1.01_,9.127249749835444,9.9304,11.7831,11.2924,90.0,90.0,90.0,8.700274409180189,10.09030317658965,11.97283607509008,11.474234632172228,90.0,90.0,90.0
